time,altitude,latitude,longitude,sst
UTC,m,degrees_north,degrees_east,degree_C
2021-08-27T12:00:00Z,0.0,33.125,-120.25,17.949999
2021-08-27T12:00:00Z,0.0,33.125,-120.23750000000001,17.949999
2021-08-27T12:00:00Z,0.0,33.125,-120.225,17.775
2021-08-27T12:00:00Z,0.0,33.125,-120.2125,17.66
2021-08-27T12:00:00Z,0.0,33.125,-120.19999999999999,17.785
2021-08-27T12:00:00Z,0.0,33.125,-120.1875,18.34
2021-08-27T12:00:00Z,0.0,33.125,-120.17500000000001,17.945
2021-08-27T12:00:00Z,0.0,33.125,-120.1625,17.945
2021-08-27T12:00:00Z,0.0,33.125,-120.15,17.965
2021-08-27T12:00:00Z,0.0,33.125,-120.13749999999999,17.6
2021-08-27T12:00:00Z,0.0,33.125,-120.125,17.6
2021-08-27T12:00:00Z,0.0,33.125,-120.11250000000001,17.865
2021-08-27T12:00:00Z,0.0,33.125,-120.1,NaN
2021-08-27T12:00:00Z,0.0,33.125,-120.0875,17.845
2021-08-27T12:00:00Z,0.0,33.125,-120.07499999999999,17.845
2021-08-27T12:00:00Z,0.0,33.125,-120.0625,18.005
2021-08-27T12:00:00Z,0.0,33.125,-120.05000000000001,17.885
2021-08-27T12:00:00Z,0.0,33.125,-120.0375,18.05
2021-08-27T12:00:00Z,0.0,33.125,-120.025,18.01
2021-08-27T12:00:00Z,0.0,33.125,-120.01249999999999,17.949999
2021-08-27T12:00:00Z,0.0,33.125,-120.0,17.64
2021-08-27T12:00:00Z,0.0,33.125,-119.98750000000001,18.215
2021-08-27T12:00:00Z,0.0,33.125,-119.975,18.215
2021-08-27T12:00:00Z,0.0,33.125,-119.9625,18.404999
2021-08-27T12:00:00Z,0.0,33.125,-119.94999999999999,18.404999
2021-08-27T12:00:00Z,0.0,33.125,-119.9375,18.44
2021-08-27T12:00:00Z,0.0,33.125,-119.92500000000001,18.365
2021-08-27T12:00:00Z,0.0,33.125,-119.9125,18.365
2021-08-27T12:00:00Z,0.0,33.125,-119.9,18.365
2021-08-27T12:00:00Z,0.0,33.125,-119.88749999999999,18.455
2021-08-27T12:00:00Z,0.0,33.125,-119.875,18.475
2021-08-27T12:00:00Z,0.0,33.125,-119.86250000000001,18.475
2021-08-27T12:00:00Z,0.0,33.125,-119.85,18.13
2021-08-27T12:00:00Z,0.0,33.125,-119.8375,NaN
2021-08-27T12:00:00Z,0.0,33.125,-119.82499999999999,NaN
2021-08-27T12:00:00Z,0.0,33.125,-119.8125,17.96
2021-08-27T12:00:00Z,0.0,33.125,-119.80000000000001,17.96
2021-08-27T12:00:00Z,0.0,33.125,-119.7875,18.369999
2021-08-27T12:00:00Z,0.0,33.125,-119.775,18.369999
2021-08-27T12:00:00Z,0.0,33.125,-119.76249999999999,18.695
2021-08-27T12:00:00Z,0.0,33.125,-119.75,18.695
2021-08-27T12:00:00Z,0.0,33.125,-119.73750000000001,NaN
2021-08-27T12:00:00Z,0.0,33.125,-119.725,NaN
2021-08-27T12:00:00Z,0.0,33.125,-119.7125,NaN
2021-08-27T12:00:00Z,0.0,33.125,-119.69999999999999,NaN
2021-08-27T12:00:00Z,0.0,33.125,-119.6875,NaN
2021-08-27T12:00:00Z,0.0,33.125,-119.67500000000001,NaN
2021-08-27T12:00:00Z,0.0,33.125,-119.6625,NaN
2021-08-27T12:00:00Z,0.0,33.125,-119.65,NaN
2021-08-27T12:00:00Z,0.0,33.125,-119.63749999999999,NaN
2021-08-27T12:00:00Z,0.0,33.125,-119.625,NaN
2021-08-27T12:00:00Z,0.0,33.125,-119.61250000000001,NaN
2021-08-27T12:00:00Z,0.0,33.125,-119.6,NaN
2021-08-27T12:00:00Z,0.0,33.125,-119.5875,NaN
2021-08-27T12:00:00Z,0.0,33.125,-119.57499999999999,NaN
2021-08-27T12:00:00Z,0.0,33.125,-119.5625,20.3
2021-08-27T12:00:00Z,0.0,33.125,-119.55000000000001,20.3
2021-08-27T12:00:00Z,0.0,33.125,-119.5375,20.3
2021-08-27T12:00:00Z,0.0,33.125,-119.525,20.56
2021-08-27T12:00:00Z,0.0,33.125,-119.51249999999999,20.435
2021-08-27T12:00:00Z,0.0,33.125,-119.5,20.435
2021-08-27T12:00:00Z,0.0,33.125,-119.48750000000001,20.484999
2021-08-27T12:00:00Z,0.0,33.125,-119.475,20.484999
2021-08-27T12:00:00Z,0.0,33.125,-119.4625,20.82
2021-08-27T12:00:00Z,0.0,33.125,-119.44999999999999,20.82
2021-08-27T12:00:00Z,0.0,33.125,-119.4375,20.785
2021-08-27T12:00:00Z,0.0,33.125,-119.42500000000001,20.067501
2021-08-27T12:00:00Z,0.0,33.125,-119.4125,20.3
2021-08-27T12:00:00Z,0.0,33.125,-119.4,20.27
2021-08-27T12:00:00Z,0.0,33.125,-119.38749999999999,20.044998
2021-08-27T12:00:00Z,0.0,33.125,-119.375,20.035
2021-08-27T12:00:00Z,0.0,33.125,-119.36250000000001,20.689999
2021-08-27T12:00:00Z,0.0,33.125,-119.35,20.607498
2021-08-27T12:00:00Z,0.0,33.125,-119.3375,20.645
2021-08-27T12:00:00Z,0.0,33.125,-119.32499999999999,20.717499
2021-08-27T12:00:00Z,0.0,33.125,-119.3125,20.602499
2021-08-27T12:00:00Z,0.0,33.125,-119.30000000000001,20.814999
2021-08-27T12:00:00Z,0.0,33.125,-119.2875,20.697498
2021-08-27T12:00:00Z,0.0,33.125,-119.275,20.6075
2021-08-27T12:00:00Z,0.0,33.125,-119.26249999999999,20.685
2021-08-27T12:00:00Z,0.0,33.125,-119.25,20.975
2021-08-27T12:00:00Z,0.0,33.125,-119.23750000000001,20.76
2021-08-27T12:00:00Z,0.0,33.125,-119.225,20.97
2021-08-27T12:00:00Z,0.0,33.125,-119.2125,20.824999
2021-08-27T12:00:00Z,0.0,33.125,-119.19999999999999,20.824999
2021-08-27T12:00:00Z,0.0,33.125,-119.1875,20.675
2021-08-27T12:00:00Z,0.0,33.125,-119.17500000000001,21.095
2021-08-27T12:00:00Z,0.0,33.125,-119.1625,20.935
2021-08-27T12:00:00Z,0.0,33.125,-119.15,20.85
2021-08-27T12:00:00Z,0.0,33.125,-119.13749999999999,20.77
2021-08-27T12:00:00Z,0.0,33.125,-119.125,21.055
2021-08-27T12:00:00Z,0.0,33.125,-119.11250000000001,20.545
2021-08-27T12:00:00Z,0.0,33.125,-119.1,20.92
2021-08-27T12:00:00Z,0.0,33.125,-119.0875,20.66
2021-08-27T12:00:00Z,0.0,33.125,-119.07499999999999,20.859999
2021-08-27T12:00:00Z,0.0,33.125,-119.0625,20.85
2021-08-27T12:00:00Z,0.0,33.125,-119.05000000000001,20.795
2021-08-27T12:00:00Z,0.0,33.125,-119.0375,20.71
2021-08-27T12:00:00Z,0.0,33.125,-119.025,20.885
2021-08-27T12:00:00Z,0.0,33.125,-119.01249999999999,21.135
2021-08-27T12:00:00Z,0.0,33.125,-119.0,21.045
2021-08-27T12:00:00Z,0.0,33.125,-118.98750000000001,21.164999
2021-08-27T12:00:00Z,0.0,33.125,-118.975,21.43
2021-08-27T12:00:00Z,0.0,33.125,-118.9625,21.689999
2021-08-27T12:00:00Z,0.0,33.125,-118.94999999999999,21.83
2021-08-27T12:00:00Z,0.0,33.125,-118.9375,21.97
2021-08-27T12:00:00Z,0.0,33.125,-118.92500000000001,22.01
2021-08-27T12:00:00Z,0.0,33.125,-118.9125,22.154999
2021-08-27T12:00:00Z,0.0,33.125,-118.9,20.1325
2021-08-27T12:00:00Z,0.0,33.125,-118.88749999999999,20.0975
2021-08-27T12:00:00Z,0.0,33.125,-118.875,20.0975
2021-08-27T12:00:00Z,0.0,33.125,-118.86250000000001,20.0675
2021-08-27T12:00:00Z,0.0,33.125,-118.85,20.605
2021-08-27T12:00:00Z,0.0,33.125,-118.8375,20.605
2021-08-27T12:00:00Z,0.0,33.125,-118.82499999999999,20.607498
2021-08-27T12:00:00Z,0.0,33.125,-118.8125,21.869999
2021-08-27T12:00:00Z,0.0,33.125,-118.80000000000001,21.11
2021-08-27T12:00:00Z,0.0,33.125,-118.7875,21.11
2021-08-27T12:00:00Z,0.0,33.125,-118.775,21.82
2021-08-27T12:00:00Z,0.0,33.125,-118.76249999999999,21.82
2021-08-27T12:00:00Z,0.0,33.125,-118.75,21.97
2021-08-27T12:00:00Z,0.0,33.1375,-120.69999999999999,NaN
2021-08-27T12:00:00Z,0.0,33.1375,-120.6875,NaN
2021-08-27T12:00:00Z,0.0,33.1375,-120.67500000000001,NaN
2021-08-27T12:00:00Z,0.0,33.1375,-120.6625,NaN
2021-08-27T12:00:00Z,0.0,33.1375,-120.65,NaN
2021-08-27T12:00:00Z,0.0,33.1375,-120.63749999999999,NaN
2021-08-27T12:00:00Z,0.0,33.1375,-120.625,NaN
2021-08-27T12:00:00Z,0.0,33.1375,-120.61250000000001,NaN
2021-08-27T12:00:00Z,0.0,33.1375,-120.6,NaN
2021-08-27T12:00:00Z,0.0,33.1375,-120.5875,NaN
2021-08-27T12:00:00Z,0.0,33.1375,-120.57499999999999,NaN
2021-08-27T12:00:00Z,0.0,33.1375,-120.5625,NaN
2021-08-27T12:00:00Z,0.0,33.1375,-120.55000000000001,NaN
2021-08-27T12:00:00Z,0.0,33.1375,-120.5375,NaN
2021-08-27T12:00:00Z,0.0,33.1375,-120.525,NaN
2021-08-27T12:00:00Z,0.0,33.1375,-120.51249999999999,NaN
2021-08-27T12:00:00Z,0.0,33.1375,-120.5,NaN
2021-08-27T12:00:00Z,0.0,33.1375,-120.48750000000001,NaN
2021-08-27T12:00:00Z,0.0,33.1375,-120.475,NaN
2021-08-27T12:00:00Z,0.0,33.1375,-120.4625,NaN
2021-08-27T12:00:00Z,0.0,33.1375,-120.44999999999999,NaN
2021-08-27T12:00:00Z,0.0,33.1375,-120.4375,NaN
2021-08-27T12:00:00Z,0.0,33.1375,-120.42500000000001,NaN
2021-08-27T12:00:00Z,0.0,33.1375,-120.4125,NaN
2021-08-27T12:00:00Z,0.0,33.1375,-120.4,NaN
2021-08-27T12:00:00Z,0.0,33.1375,-120.38749999999999,NaN
2021-08-27T12:00:00Z,0.0,33.1375,-120.375,NaN
2021-08-27T12:00:00Z,0.0,33.1375,-120.36250000000001,18.14
2021-08-27T12:00:00Z,0.0,33.1375,-120.35,18.14
2021-08-27T12:00:00Z,0.0,33.1375,-120.3375,18.055
2021-08-27T12:00:00Z,0.0,33.1375,-120.32499999999999,18.055
2021-08-27T12:00:00Z,0.0,33.1375,-120.3125,18.055
2021-08-27T12:00:00Z,0.0,33.1375,-120.30000000000001,NaN
2021-08-27T12:00:00Z,0.0,33.1375,-120.2875,NaN
2021-08-27T12:00:00Z,0.0,33.1375,-120.275,NaN
2021-08-27T12:00:00Z,0.0,33.1375,-120.26249999999999,18.039999
2021-08-27T12:00:00Z,0.0,33.1375,-120.25,18.039999
2021-08-27T12:00:00Z,0.0,33.1375,-120.23750000000001,17.949999
2021-08-27T12:00:00Z,0.0,33.1375,-120.225,17.775
2021-08-27T12:00:00Z,0.0,33.1375,-120.2125,17.66
2021-08-27T12:00:00Z,0.0,33.1375,-120.19999999999999,18.109999
2021-08-27T12:00:00Z,0.0,33.1375,-120.1875,18.109999
2021-08-27T12:00:00Z,0.0,33.1375,-120.17500000000001,18.34
2021-08-27T12:00:00Z,0.0,33.1375,-120.1625,17.965
2021-08-27T12:00:00Z,0.0,33.1375,-120.15,18.029999
2021-08-27T12:00:00Z,0.0,33.1375,-120.13749999999999,17.52
2021-08-27T12:00:00Z,0.0,33.1375,-120.125,18.06
2021-08-27T12:00:00Z,0.0,33.1375,-120.11250000000001,17.865
2021-08-27T12:00:00Z,0.0,33.1375,-120.1,17.664999
2021-08-27T12:00:00Z,0.0,33.1375,-120.0875,17.664999
2021-08-27T12:00:00Z,0.0,33.1375,-120.07499999999999,17.845
2021-08-27T12:00:00Z,0.0,33.1375,-120.0625,17.885
2021-08-27T12:00:00Z,0.0,33.1375,-120.05000000000001,18.42
2021-08-27T12:00:00Z,0.0,33.1375,-120.0375,18.14
2021-08-27T12:00:00Z,0.0,33.1375,-120.025,17.835
2021-08-27T12:00:00Z,0.0,33.1375,-120.01249999999999,17.93
2021-08-27T12:00:00Z,0.0,33.1375,-120.0,17.94
2021-08-27T12:00:00Z,0.0,33.1375,-119.98750000000001,18.1
2021-08-27T12:00:00Z,0.0,33.1375,-119.975,17.994999
2021-08-27T12:00:00Z,0.0,33.1375,-119.9625,18.335
2021-08-27T12:00:00Z,0.0,33.1375,-119.94999999999999,18.08
2021-08-27T12:00:00Z,0.0,33.1375,-119.9375,18.23
2021-08-27T12:00:00Z,0.0,33.1375,-119.92500000000001,18.23
2021-08-27T12:00:00Z,0.0,33.1375,-119.9125,18.365
2021-08-27T12:00:00Z,0.0,33.1375,-119.9,18.48
2021-08-27T12:00:00Z,0.0,33.1375,-119.88749999999999,18.48
2021-08-27T12:00:00Z,0.0,33.1375,-119.875,18.3
2021-08-27T12:00:00Z,0.0,33.1375,-119.86250000000001,18.13
2021-08-27T12:00:00Z,0.0,33.1375,-119.85,18.13
2021-08-27T12:00:00Z,0.0,33.1375,-119.8375,18.13
2021-08-27T12:00:00Z,0.0,33.1375,-119.82499999999999,NaN
2021-08-27T12:00:00Z,0.0,33.1375,-119.8125,17.96
2021-08-27T12:00:00Z,0.0,33.1375,-119.80000000000001,17.96
2021-08-27T12:00:00Z,0.0,33.1375,-119.7875,17.96
2021-08-27T12:00:00Z,0.0,33.1375,-119.775,18.369999
2021-08-27T12:00:00Z,0.0,33.1375,-119.76249999999999,NaN
2021-08-27T12:00:00Z,0.0,33.1375,-119.75,NaN
2021-08-27T12:00:00Z,0.0,33.1375,-119.73750000000001,NaN
2021-08-27T12:00:00Z,0.0,33.1375,-119.725,18.39
2021-08-27T12:00:00Z,0.0,33.1375,-119.7125,18.39
2021-08-27T12:00:00Z,0.0,33.1375,-119.69999999999999,NaN
2021-08-27T12:00:00Z,0.0,33.1375,-119.6875,NaN
2021-08-27T12:00:00Z,0.0,33.1375,-119.67500000000001,NaN
2021-08-27T12:00:00Z,0.0,33.1375,-119.6625,NaN
2021-08-27T12:00:00Z,0.0,33.1375,-119.65,NaN
